"Id","SalePrice"
1731,128452.929879202
1732,118367.351538187
1733,116467.916579015
1734,129008.182836883
1735,125899.829793161
1736,125899.829793161
1737,363110.156595941
1738,175521.082964808
1739,307361.980909481
1740,300754.182761688
1741,171669.953322592
1742,166030.337001651
1743,165123.35139903
1744,254387.197327697
1745,304021.640834721
1746,288125.617446245
1747,197729.07296411
1748,296937.745909528
1749,157026.164681545
1750,154833.024600764
1751,217425.367739593
1752,116467.916579015
1753,215414.189361107
1754,205390.490650801
1755,156607.786162932
1756,118656.233114762
1757,118367.351538187
1758,160331.754745255
1759,274084.6753133
1760,156288.653512038
1761,155621.333591595
1762,241296.170288024
1763,212092.728691673
1764,125319.957095117
1765,254387.197327697
1766,190172.291140321
1767,228188.429157584
1768,142778.63136775
1769,157026.164681545
1770,128575.813242333
1771,154883.510060028
1772,162487.461376137
1773,154481.143822249
1774,211923.081677993
1775,133831.687970719
1776,136807.562081438
1777,110481.139689362
1778,125301.252602727
1779,163459.240819733
1780,168241.939155007
1781,154481.143822249
1782,110312.129596679
1783,141880.982245561
1784,98963.8122777176
1785,134784.862465927
1786,156288.653512038
1787,153950.7816655
1788,81955.2571650744
1789,116994.4415292
1790,92548.688273174
1791,288238.032401578
1792,162477.049585635
1793,129005.991757278
1794,124939.166976338
1795,140286.631389346
1796,139360.352765767
1797,114524.602675499
1798,128986.786762761
1799,98783.9071975692
1800,150387.163363434
1801,144514.896104922
1802,134062.528188389
1803,174089.574930852
1804,124870.317986192
1805,129119.720285437
1806,120817.728438875
1807,163172.257081237
1808,116369.198747557
1809,167574.929455388
1810,166927.488801553
1811,144738.712567917
1812,148342.202151984
1813,118384.452979619
1814,116467.916579015
1815,78695.3498246493
1816,110312.129596679
1817,155042.271385226
1818,231146.618335921
1819,139540.095443682
1820,112382.814154352
1821,129067.218282512
1822,154632.420025189
1823,110492.871080026
1824,178819.938003439
1825,147747.111715046
1826,114549.665228978
1827,126097.416251213
1828,139683.595908895
1829,129939.335589814
1830,172817.386037853
1831,179179.416413085
1832,194116.885526979
1833,175268.035984613
1834,152666.324228029
1835,186553.68171716
1836,161195.970429701
1837,118131.013205722
1838,146213.341536531
1839,94284.4585729028
1840,154481.143822249
1841,139312.168846188
1842,108069.002092724
1843,133631.42146486
1844,128920.247942229
1845,142366.031184581
1846,142776.482021961
1847,303194.267042869
1848,91997.8935691318
1849,184109.659594505
1850,129910.534432979
1851,167608.487768017
1852,137992.415437098
1853,128842.092463552
1854,130223.685051113
1855,180138.037311458
1856,205762.393214286
1857,180592.824267782
1858,226811.72948483
1859,164480.641147316
1860,164411.506090256
1861,164610.538606798
1862,289398.493921377
1863,289398.493921377
1864,289398.493921377
1865,236554.072503083
1866,271491.573484695
1867,203169.731361899
1868,283532.381990132
1869,173473.208150559
1870,170924.980149463
1871,210299.785205639
1872,165271.747123001
1873,209634.602514575
1874,128635.400808375
1875,194723.10557038
1876,216699.809658268
1877,186963.270048747
1878,210261.49628821
1879,122573.782559107
1880,124258.617043028
1881,216313.465524461
1882,241266.907861839
1883,201873.540977336
1884,226367.612704918
1885,221723.504546587
1886,283307.660182288
1887,174487.74093065
1888,216292.927577185
1889,168475.698517447
1890,143780.354964438
1891,129939.335589814
1892,118696.189569706
1893,160679.34318671
1894,162580.952157389
1895,225573.514462423
1896,119119.479044152
1897,115639.089787788
1898,119869.777768014
1899,155119.886612473
1900,125988.607777375
1901,167856.700866349
1902,172035.481847104
1903,275954.324572279
1904,136807.562081438
1905,215414.189361107
1906,133485.863381187
1907,316727.19498861
1908,98750.4956604572
1909,136900.222379317
1910,136900.222379317
1911,211860.701758946
1912,336647.140161195
1913,181089.283356102
1914,82095.4752716789
1915,232236.430837004
1916,111226.516525344
1917,238568.335993485
1918,124499.668260987
1919,173257.657216737
1920,229551.247483221
1921,318681.099361194
1922,217274.805826974
1923,231451.956840077
1924,207528.136104828
1925,231468.811860676
1926,362826.761465776
1927,128991.77507179
1928,165207.648488637
1929,110481.139689362
1930,134578.653771306
1931,117014.577472051
1932,130367.484086949
1933,177744.956531481
1934,154941.642475809
1935,172219.359984727
1936,154941.642475809
1937,169501.40714776
1938,162612.875608304
1939,239157.071475464
1940,172847.030314389
1941,169567.666156429
1942,203169.832119126
1943,178959.257395234
1944,294854.785646593
1945,320510.882865341
1946,206800.176358889
1947,298474.188761098
1948,210261.49628821
1949,243262.485476307
1950,155897.394892785
1951,317627.492137269
1952,276360.016984707
1953,154863.640124033
1954,184150.435459377
1955,125363.75896016
1956,306155.417885463
1957,203812.466184194
1958,279856.835887456
1959,162273.853308978
1960,124546.723483481
1961,118367.351538187
1962,97935.714943267
1963,97935.714943267
1964,132298.479107616
1965,142088.622533943
1966,129504.557051014
1967,215628.627202009
1968,324563.570236753
1969,357421.744904815
1970,331216.096774194
1971,349911.3421644
1972,235185.459744541
1973,232960.391608392
1974,280742.225154671
1975,402608.629489888
1976,228188.429157584
1977,331397.887727879
1978,327983.621032543
1979,315060.66752885
1980,184059.759399333
1981,304468.030975586
1982,180596.272576592
1983,180596.272576592
1984,189021.719051706
1985,207432.222546285
1986,228747.990601867
1987,170550.390705519
1988,167901.222955697
1989,198442.8853902
1990,232806.7052
1991,183290.593178448
1992,229538.717166461
1993,164976.544837228
1994,247067.966968075
1995,170835.96944
1996,250021.827111111
1997,255628.759715291
1998,363110.156595941
1999,229152.968426501
2000,284567.254676938
2001,244380.300970874
2002,215628.627202009
2003,168336.391936433
2004,226367.612704918
2005,194723.10557038
2006,162365.53587955
2007,217673.019789823
2008,163552.584521385
2009,196392.69090433
2010,184548.786099361
2011,149836.660001166
2012,146204.115433728
2013,189296.459381355
2014,178013.443644935
2015,183569.48096742
2016,195572.026487113
2017,209348.15671174
2018,128575.813242333
2019,118367.351538187
2020,119872.56958263
2021,118367.351538187
2022,178857.799972822
2023,145182.651783908
2024,293977.16966134
2025,328647.141865687
2026,171280.654797473
2027,133433.187826962
2028,154675.489770537
2029,175766.479822033
2030,231790.42431362
2031,178122.247256498
2032,197296.541646009
2033,223701.75313059
2034,162120.191673028
2035,210900.637988516
2036,146278.162461684
2037,147669.319230994
2038,262168.658410919
2039,170877.83461501
2040,358617.498518614
2041,217584.384500419
2042,222471.015507616
2043,176280.814052593
2044,266100.229072227
2045,212962.282117205
2046,163927.443495188
2047,155206.622724027
2048,125997.489802957
2049,149019.362223467
2050,169861.533952068
2051,125340.78001789
2052,141092.085597903
2053,140901.407455742
2054,93520.5151918385
2055,210337.637605347
2056,157046.26867636
2057,128969.372786518
2058,200504.158024982
2059,149836.660001166
2060,198859.237085509
2061,215414.189361107
2062,140286.631389346
2063,116660.729445913
2064,144123.702140309
2065,124939.166976338
2066,279020.748024523
2067,265178.329289428
2068,192499.927790525
2069,117017.49382452
2070,110601.393532852
2071,91997.8935691318
2072,156984.361066293
2073,129067.218282512
2074,156288.653512038
2075,135345.200123716
2076,116685.784986229
2077,155897.394892785
2078,128962.767494209
2079,116876.928756642
2080,126121.108707409
2081,118892.180832227
2082,171780.310208127
2083,134638.069818556
2084,112379.467154572
2085,140901.407455742
2086,142421.709174808
2087,126537.309601173
2088,147733.507658477
2089,91997.8935691318
2090,155395.550720745
2091,144278.813185055
2092,142497.02590223
2093,174114.875469606
2094,125305.808941036
2095,122706.513580247
2096,118880.744977459
2097,107620.615086729
2098,135241.606053886
2099,74708.4566408995
2100,212496.326579797
2101,147441.10559191
2102,166530.277332208
2103,98875.2438162544
2104,200044.582899
2105,149060.59648445
2106,100143.579167654
2107,281261.082503441
2108,126121.108707409
2109,135308.910178817
2110,139360.352765767
2111,162078.012254902
2112,156233.854639102
2113,115552.152624515
2114,116119.527019132
2115,147780.318469454
2116,124939.166976338
2117,149678.500481541
2118,117912.388671531
2119,128948.968243184
2120,132391.036611167
2121,118655.188939345
2122,102753.622680616
2123,111226.516525344
2124,180591.03388968
2125,177358.647225427
2126,159111.11090326
2127,178760.94390596
2128,175891.734569797
2129,110447.890581438
2130,154379.599918889
2131,154842.454721863
2132,117026.714867387
2133,125221.555642814
2134,114618.862504921
2135,106713.817289284
2136,117187.313052496
2137,133631.42146486
2138,134179.706051669
2139,139801.62992862
2140,128667.627123873
2141,128920.247942229
2142,134209.461346575
2143,136851.013156954
2144,142776.482021961
2145,126778.967491805
2146,150429.764889837
2147,271254.16579996
2148,118272.999127985
2149,121353.71969127
2150,212213.35458831
2151,99925.7527537372
2152,222421.009034831
2153,210292.345091913
2154,116467.916579015
2155,132714.974183543
2156,254205.424502499
2157,217002.576936657
2158,240457.390712421
2159,181269.778264597
2160,156672.534208708
2161,216313.465524461
2162,336647.140161195
2163,275583.382610453
2164,210431.424188512
2165,231790.42431362
2166,128635.400808375
2167,174487.74093065
2168,210535.968677701
2169,193030.789255791
2170,221262.061514546
2171,149836.660001166
2172,134179.706051669
2173,223701.75313059
2174,230555.2245142
2175,182438.510772928
2176,276360.016984707
2177,278714.087464252
2178,206084.058661033
2179,117656.821270591
2180,234164.846153846
2181,186963.270048747
2182,215414.189361107
2183,160331.754745255
2184,138934.547410856
2185,128920.247942229
2186,141292.715872072
2187,140901.407455742
2188,161966.997941782
2189,324563.570236753
2190,139312.168846188
2191,139312.168846188
2192,110295.425200238
2193,101455.107538583
2194,125815.144040137
2195,124546.723483481
2196,154883.510060028
2197,126274.247120653
2198,198243.140581717
2199,162960.369151524
2200,144436.520974963
2201,122530.783546705
2202,167834.439191661
2203,156479.121968616
2204,178815.624327343
2205,128455.425262742
2206,134578.653771306
2207,188683.379986085
2208,228252.741653596
2209,301382.602022867
2210,98750.4956604572
2211,124334.816223182
2212,111922.456370025
2213,114647.165909496
2214,145412.06684938
2215,124186.136330609
2216,188583.331739841
2217,98783.9071975692
2218,116025.70313359
2219,101719.537322275
2220,95189.5166535831
2221,232236.430837004
2222,232025.077747809
2223,318681.099361194
2224,217742.863284948
2225,162452.562553556
2226,224699.0773436
2227,220146.245539399
2228,212284.548080672
2229,216854.322890349
2230,165848.31386289
2231,181806.029731127
2232,210337.637605347
2233,155897.394892785
2234,179191.704742157
2235,217584.384500419
2236,274084.6753133
2237,318992.739684979
2238,180663.432709608
2239,134578.653771306
2240,150264.622130501
2241,154481.143822249
2242,129005.991757278
2243,132738.260976433
2244,96221.4264690312
2245,93232.0993964774
2246,146204.115433728
2247,103595.400081775
2248,112382.814154352
2249,118510.366147951
2250,119377.341449231
2251,160230.187646233
2252,215882.762036292
2253,144489.818827072
2254,172843.2325045
2255,171991.695990526
2256,189180.064516129
2257,240342.098759102
2258,150387.163363434
2259,169396.997363796
2260,141292.715872072
2261,149000.769476811
2262,179468.942562357
2263,296024.08927046
2264,324111.190422788
2265,177183.301695223
2266,229590.308732612
2267,392539.089104607
2268,317681.796391951
2269,155469.094838232
2270,165045.929033852
2271,217841.019585086
2272,201550.926674501
2273,149836.660001166
2274,183290.593178448
2275,163452.57923776
2276,156995.347744361
2277,168247.311361552
2278,174487.74093065
2279,125938.701862779
2280,124258.617043028
2281,178959.257395234
2282,178959.257395234
2283,104475.684374664
2284,111611.295024292
2285,129504.557051014
2286,128575.813242333
2287,283540.627908554
2288,233963.814633936
2289,365541.376561571
2290,338303.089109831
2291,295201.904639396
2292,363758.568242228
2293,337101.549027353
2294,334414.452671914
2295,393169.589123445
2296,252371.324553151
2297,240440.51238407
2298,283540.627908554
2299,380339.942965779
2300,290801.503845395
2301,214812.377689594
2302,216313.465524461
2303,271254.16579996
2304,166738.144003378
2305,175270.163369335
2306,175270.163369335
2307,184042.692494884
2308,222998.291852679
2309,228894.044936587
2310,178844.059103469
2311,188106.352845339
2312,168110.640496815
2313,170586.581235456
2314,189218.589020289
2315,167013.309231603
2316,217597.905280697
2317,156989.332309139
2318,166048.804887236
2319,166866.673906924
2320,155897.394892785
2321,229567.65729611
2322,170924.980149463
2323,136613.400726522
2324,143186.457140792
2325,212213.35458831
2326,146189.967908469
2327,229014.582423088
2328,232892.462222666
2329,168314.883974108
2330,154478.703365596
2331,325225.24245151
2332,365391.129791271
2333,287939.137786885
2334,255092.757427536
2335,240457.390712421
2336,282545.881435506
2337,160761.069886325
2338,212506.241301032
2339,212213.35458831
2340,372429.192516831
2341,212213.35458831
2342,212284.548080672
2343,210330.713969038
2344,233979.166072641
2345,166758.552890715
2346,157055.309605408
2347,157026.164681545
2348,214363.351060221
2349,190011.640690772
2350,226367.612704918
2351,228894.044936587
2352,241183.768129041
2353,289867.110290028
2354,140013.721935594
2355,142778.63136775
2356,139634.438895817
2357,208443.279227458
2358,220785.45651522
2359,140132.931780528
2360,118656.233114762
2361,129005.991757278
2362,292879.84555413
2363,125230.164464566
2364,129504.557051014
2365,183860.908643749
2366,140830.166397911
2367,228188.429157584
2368,181959.270524017
2369,222998.291852679
2370,167019.742157087
2371,178949.491082661
2372,159456.082003662
2373,231544.779839812
2374,290788.107163944
2375,222736.677337889
2376,336647.140161195
2377,394191.029271039
2378,144123.702140309
2379,254931.882750354
2380,135345.200123716
2381,155621.333591595
2382,216292.927577185
2383,229551.247483221
2384,238396.23433584
2385,139634.438895817
2386,133631.42146486
2387,140286.631389346
2388,162731.951960438
2389,129900.531008063
2390,150117.452519649
2391,127240.119454999
2392,121125.15331019
2393,154481.143822249
2394,129067.218282512
2395,240264.861511532
2396,162312.582120439
2397,217667.399588759
2398,123212.898470191
2399,91997.8935691318
2400,85532.9304186478
2401,111426.948710754
2402,140420.364261694
2403,164382.910230532
2404,155469.094838232
2405,155897.394892785
2406,124546.723483481
2407,128991.77507179
2408,133631.42146486
2409,142778.63136775
2410,259899.364743927
2411,124334.816223182
2412,165207.648488637
2413,154833.024600764
2414,145265.127732896
2415,164382.910230532
2416,124870.317986192
2417,129005.991757278
2418,125997.489802957
2419,133880.623406666
2420,125997.489802957
2421,217368.070527975
2422,124330.998779385
2423,133607.006939387
2424,154833.024600764
2425,297026.076139923
2426,118006.970896916
2427,174370.409245805
2428,144026.454799373
2429,119377.341449231
2430,126770.984761819
2431,155859.83576964
2432,129005.991757278
2433,149836.660001166
2434,155859.83576964
2435,162446.294709633
2436,125997.489802957
2437,116467.916579015
2438,126179.52077937
2439,125319.957095117
2440,118755.376868252
2441,125340.78001789
2442,125675.399184372
2443,129939.335589814
2444,106877.757548259
2445,113838.651932576
2446,161359.735483871
2447,211139.114578553
2448,155606.351254817
2449,132200.781170714
2450,147652.435664214
2451,141189.394813733
2452,292077.433517866
2453,125675.399184372
2454,184721.035810928
2455,124432.2530548
2456,129755.323554439
2457,113825.997738439
2458,132443.465525135
2459,117014.577472051
2460,121930.864594114
2461,121495.387074081
2462,129659.353830221
2463,118940.314180439
2464,244774.849536616
2465,144506.827878266
2466,126576.495123196
2467,140131.627713106
2468,125765.584844916
2469,125408.388979185
2470,274165.033049242
2471,189200.94231222
2472,262117.794785128
2473,117563.661568432
2474,120911.184402144
2475,252533.899586966
2476,113207.31353544
2477,129038.833559842
2478,205217.44737346
2479,128991.77507179
2480,129008.182836883
2481,129005.991757278
2482,116440.572392624
2483,121123.353673724
2484,124870.317986192
2485,125899.829793161
2486,162312.582120439
2487,329943.444168174
2488,113298.246804613
2489,155610.781995255
2490,149836.660001166
2491,129038.833559842
2492,212213.35458831
2493,156989.332309139
2494,216847.293997103
2495,170195.907315026
2496,324563.570236753
2497,147580.469718838
2498,118367.351538187
2499,126409.093273074
2500,125230.164464566
2501,156991.484923485
2502,134218.897376931
2503,128196.836710555
2504,162031.648176203
2505,230595.779488535
2506,217505.448856886
2507,315819.725302539
2508,217505.448856886
2509,212506.241301032
2510,210292.688106399
2511,171996.789338201
2512,210709.610423453
2513,226367.612704918
2514,307750.020334536
2515,129008.182836883
2516,132118.88179669
2517,128635.400808375
2518,139801.62992862
2519,228747.213808314
2520,209677.350641198
2521,202880.540061015
2522,227026.235609369
2523,121125.15331019
2524,129008.182836883
2525,128948.968243184
2526,129005.991757278
2527,122573.782559107
2528,118656.658022732
2529,118367.351538187
2530,118544.115184721
2531,217584.384500419
2532,230791.824175824
2533,203979.885744151
2534,216281.652932131
2535,274809.426532567
2536,185598.639311141
2537,181285.969981655
2538,166504.821458626
2539,150264.622130501
2540,157026.164681545
2541,165858.018369473
2542,170586.581235456
2543,124546.723483481
2544,130896.054661464
2545,123144.106089422
2546,149000.769476811
2547,129067.218282512
2548,227377.255627814
2549,152019.826794431
2550,394191.029271039
2551,129939.335589814
2552,125319.957095117
2553,139312.168846188
2554,150573.360622784
2555,102917.684271026
2556,110597.333423481
2557,118367.351538187
2558,286665.693109586
2559,174487.74093065
2560,113877.538935606
2561,106480.726196657
2562,131465.67537128
2563,166344.727125032
2564,181968.500105396
2565,165321.155196854
2566,164305.559448258
2567,129563.088273683
2568,213491.054201592
2569,210261.49628821
2570,98879.0764451932
2571,213879.467876327
2572,125909.323269194
2573,233896.867521553
2574,394191.029271039
2575,111512.141550727
2576,147522.552622233
2577,225172.631586333
2578,112382.814154352
2579,82573.7933175302
2580,168811.374637681
2581,134209.461346575
2582,126125.702879079
2583,230852.445602692
2584,174057.632203227
2585,162661.128344511
2586,188723.511891074
2587,206800.176358889
2588,125928.861804001
2589,125340.78001789
2590,220146.245539399
2591,324111.190422788
2592,224699.0773436
2593,228188.429157584
2594,155859.83576964
2595,177592.861160285
2596,357205.408428603
2597,210261.49628821
2598,293892.347261874
2599,283540.627908554
2600,363618.066574203
2601,125099.295896587
2602,103595.400081775
2603,96315.6935636785
2604,103595.400081775
2605,103595.400081775
2606,126332.011284681
2607,159456.082003662
2608,217584.384500419
2609,165537.48315707
2610,110481.139689362
2611,216292.927577185
2612,149836.660001166
2613,112382.814154352
2614,119377.341449231
2615,173621.503241683
2616,125340.78001789
2617,279551.682443476
2618,185424.28387655
2619,290859.796684056
2620,167839.793049338
2621,199056.951347868
2622,205944.802436902
2623,211628.894492754
2624,286803.921156698
2625,334770.260190985
2626,149836.660001166
2627,163296.928675128
2628,312106.312233134
2629,359844.144119477
2630,254112.986560666
2631,331302.98045537
2632,298634.800996329
2633,298611.245408678
2634,318742.920597243
2635,136016.659734822
2636,185955.62479945
2637,130896.054661464
2638,247878.518976071
2639,179713.551579779
2640,140286.631389346
2641,118544.115184721
2642,197296.541646009
2643,104475.684374664
2644,135574.071534392
2645,101993.997010144
2646,97724.6219342401
2647,104475.684374664
2648,129953.214206584
2649,162612.875608304
2650,129504.557051014
2651,143535.050166996
2652,329677.21799695
2653,230065.600260417
2654,266100.229072227
2655,316674.953234528
2656,244659.98098403
2657,234677.980724583
2658,264154.675171737
2659,253214.422367805
2660,275319.230776597
2661,304888.592271369
2662,303722.020938839
2663,200325.56282309
2664,228188.429157584
2665,245688.976027967
2666,233168.953014123
2667,166866.673906924
2668,165858.018369473
2669,156989.332309139
2670,253246.175727519
2671,165858.018369473
2672,184059.759399333
2673,221723.504546587
2674,222998.291852679
2675,139360.352765767
2676,167087.569945078
2677,228964.432169285
2678,246781.528332728
2679,230539.785129175
2680,256276.025271434
2681,350226.909378293
2682,296726.183528392
2683,388741.211509146
2684,281838.656888465
2685,350944.792817337
2686,231570.195143713
2687,233042.92185129
2688,210279.185755359
2689,172784.426244852
2690,338651.483772538
2691,203148.290797154
2692,142776.482021961
2693,163638.578930458
2694,141550.901955212
2695,178849.397884509
2696,166992.642315517
2697,225724.085689985
2698,208018.452225983
2699,185748.054057104
2700,163565.840804997
2701,138757.6561495
2702,128575.813242333
2703,155329.980320987
2704,163459.240819733
2705,128575.813242333
2706,124973.473316318
2707,124368.334252458
2708,129008.182836883
2709,125899.829793161
2710,126409.093273074
2711,335910.7585721
2712,349086.081247688
2713,139841.397766356
2714,138432.387211188
2715,166898.665767798
2716,107918.712440517
2717,197090.070410936
2718,215414.189361107
2719,150992.969007016
2720,157026.164681545
2721,133631.42146486
2722,182692.12421757
2723,126043.566591933
2724,121418.181311866
2725,133631.42146486
2726,142776.482021961
2727,215414.189361107
2728,210261.49628821
2729,154957.705108705
2730,155939.901514226
2731,112382.814154352
2732,125163.588684412
2733,178819.938003439
2734,230852.445602692
2735,154833.024600764
2736,172320.237838166
2737,124546.723483481
2738,163929.382432287
2739,155939.901514226
2740,125783.429328301
2741,160679.34318671
2742,157026.164681545
2743,160761.069886325
2744,141077.550625743
2745,132920.381224201
2746,125783.429328301
2747,228188.429157584
2748,143468.743405548
2749,125783.429328301
2750,133631.42146486
2751,117014.577472051
2752,317681.796391951
2753,184335.212327629
2754,285209.504118751
2755,121538.436166175
2756,94284.4585729028
2757,94284.4585729028
2758,80920.9060155504
2759,181217.714348786
2760,154688.81299647
2761,143468.743405548
2762,154883.510060028
2763,274658.622848306
2764,212626.909948108
2765,330771.285062612
2766,144661.839509935
2767,124061.309006084
2768,164290.363327313
2769,143780.354964438
2770,129119.720285437
2771,118367.351538187
2772,129008.182836883
2773,200303.196099806
2774,161265.790966908
2775,151626.139944759
2776,132414.30623724
2777,130293.775094251
2778,98387.6664925295
2779,173350.121089808
2780,125301.252602727
2781,116994.4415292
2782,116467.916579015
2783,144856.620073608
2784,126778.967491805
2785,154325.67831216
2786,75935.6815771584
2787,118701.244617971
2788,113207.198629364
2789,208432.213674168
2790,134002.240841409
2791,126778.967491805
2792,125340.78001789
2793,210038.816208394
2794,108979.714525865
2795,124421.621164496
2796,112382.814154352
2797,284037.52688172
2798,132015.156201574
2799,138573.174683353
2800,112382.814154352
2801,128575.813242333
2802,135120.497453088
2803,242269.273575391
2804,217274.805826974
2805,125301.252602727
2806,116660.729445913
2807,129910.534432979
2808,134062.528188389
2809,124546.723483481
2810,133752.871784623
2811,194723.10557038
2812,129005.991757278
2813,250161.872886662
2814,242561.612923622
2815,116556.944932782
2816,308552.162399768
2817,126662.279429619
2818,111426.948710754
2819,152383.615819868
2820,158037.768348404
2821,113679.230864592
2822,180973.951465642
2823,390535.948731501
2824,213491.054201592
2825,210261.49628821
2826,133597.406252941
2827,139311.715453939
2828,283577.25279285
2829,188872.557319618
2830,171698.518177378
2831,163516.259603758
2832,290953.270908961
2833,229567.65729611
2834,222730.513528476
2835,216313.465524461
2836,180063.205929063
2837,162612.875608304
2838,140013.721935594
2839,167678.516334771
2840,177183.301695223
2841,209690.36484186
2842,210295.646044482
2843,162275.529149798
2844,155469.094838232
2845,118367.351538187
2846,209003.843863597
2847,203478.622955724
2848,183977.489858706
2849,202054.311529933
2850,252254.638321425
2851,210631.74259366
2852,231809.461284289
2853,213782.014988814
2854,117656.821270591
2855,162697.601785463
